seg_id,Subject_ID,Mask_F1,Mask_Precision,Mask_Recall,Mask_Prob_Mean,Mask_Prob_Max,Mask_True_Sparsity,Mask_Pred_Sparsity
0,25,0.119420989143434,0.06350224502886462,0.9999999999999899,0.5702743487805129,0.8104828000068665,0.061875,0.974375
1,25,0.11956521739119179,0.0635838150289017,0.9999999999999899,0.5704126189276576,0.794055700302124,0.061875,0.973125
2,25,0.11913357400710806,0.06333973128598845,0.9999999999999899,0.5703962526656687,0.7771607637405396,0.061875,0.976875
3,25,0.11877624475093793,0.06313775510204078,0.9999999999999899,0.5704286426305771,0.7693700790405273,0.061875,0.98
4,25,0.11863391252235679,0.06305732484076429,0.9999999999999899,0.5706458686292172,0.7600441575050354,0.061875,0.98125
5,25,0.11856287425138534,0.06301718650541054,0.9999999999999899,0.5707171447575092,0.7538915872573853,0.061875,0.981875
6,25,0.10608800482208144,0.05601527689369825,0.9999999999999887,0.570771083701402,0.7411196231842041,0.055,0.981875
7,25,0.10653753026624282,0.05626598465473143,0.9999999999999887,0.5707019153796137,0.7436522841453552,0.055,0.9775
8,25,0.11764705882341855,0.062499999999999965,0.9999999999999899,0.5707551698759198,0.7403265237808228,0.06125,0.98
9,25,0.11856287425138534,0.06301718650541054,0.9999999999999899,0.5708906661719084,0.7404029369354248,0.061875,0.981875
10,25,0.11863391252235679,0.06305732484076429,0.9999999999999899,0.5707574549503625,0.7474051713943481,0.061875,0.98125
11,25,0.11863391252235679,0.06305732484076429,0.9999999999999899,0.5708397809788585,0.7439473867416382,0.061875,0.98125
12,25,0.11856287425138534,0.06301718650541054,0.9999999999999899,0.5708642180263996,0.7438335418701172,0.061875,0.981875
13,25,0.11813842482089107,0.0627774254914394,0.9999999999999899,0.5708526838943362,0.744586169719696,0.061875,0.985625
14,25,0.11827956989236169,0.06285714285714282,0.9999999999999899,0.5708335106633604,0.7484915256500244,0.061875,0.984375
15,25,0.11806797853298356,0.0627376425855513,0.9999999999999899,0.5707615930587053,0.7502052783966064,0.061875,0.98625
16,25,0.10677864427104455,0.05640050697084914,0.9999999999999888,0.570697605740279,0.750464141368866,0.055625,0.98625
17,25,0.11827956989236169,0.06285714285714282,0.9999999999999899,0.5707414215058089,0.7533527612686157,0.061875,0.984375
18,25,0.11827956989236169,0.06285714285714282,0.9999999999999899,0.5704366029985249,0.7714757323265076,0.061875,0.984375
19,25,0.11792733770090137,0.06265822784810123,0.9999999999999899,0.5706608603335916,0.7690502405166626,0.061875,0.9875
20,25,0.11778703152874087,0.0625790139064475,0.9999999999999899,0.5705695234052837,0.7668609619140625,0.061875,0.98875
21,25,0.11813842482089107,0.0627774254914394,0.9999999999999899,0.5705532363802195,0.7698874473571777,0.061875,0.985625
22,25,0.11799761620966234,0.06269791006966431,0.9999999999999899,0.57060347834602,0.7700386643409729,0.061875,0.986875
23,25,0.11764705882341855,0.062499999999999965,0.9999999999999899,0.5705796442180872,0.7668820023536682,0.061875,0.99
24,25,0.12994683992899825,0.06948831332912188,0.999999999999991,0.5705810477212071,0.7680949568748474,0.06875,0.989375
25,25,0.11750741839751536,0.06242118537200501,0.9999999999999899,0.5706974327936769,0.7655016779899597,0.061875,0.99125
26,25,0.11743772241981813,0.06238185255198484,0.9999999999999899,0.5705471194162964,0.7433132529258728,0.061875,0.991875
27,25,0.11729857819894156,0.0623033354310887,0.9999999999999899,0.5707203941047192,0.7466194033622742,0.061875,0.993125
28,25,0.11715976331349903,0.062225015713387774,0.9999999999999899,0.5707644773460925,0.7367244362831116,0.061875,0.994375
29,25,0.11736810906924328,0.06234256926952138,0.9999999999999899,0.5707217374257744,0.734943151473999,0.061875,0.9925
30,25,0.1175771971495329,0.06246056782334381,0.9999999999999899,0.5707201503217221,0.7351101040840149,0.061875,0.990625
31,25,0.11778703152874087,0.0625790139064475,0.9999999999999899,0.5706669997051358,0.7385081648826599,0.061875,0.98875
32,25,0.10538922155678626,0.05562579013906444,0.9999999999999887,0.5707212559878826,0.7406994104385376,0.055,0.98875
33,25,0.10532615200468765,0.055590650663297506,0.9999999999999887,0.5707825361937284,0.7422683835029602,0.055,0.989375
34,25,0.10564225690266092,0.05576679340937893,0.9999999999999887,0.5706381155923009,0.7462792992591858,0.055,0.98625
35,25,0.10576923076913046,0.055837563451776616,0.9999999999999887,0.5705849987454712,0.746853232383728,0.055,0.985
36,25,0.11792733770090137,0.06265822784810123,0.9999999999999899,0.5706386304460466,0.7507164478302002,0.061875,0.9875
37,25,0.11799761620966234,0.06269791006966431,0.9999999999999899,0.5706838807091117,0.7495320439338684,0.061875,0.986875
38,25,0.11813842482089107,0.0627774254914394,0.9999999999999899,0.5708068266138434,0.7417831420898438,0.061875,0.985625
39,25,0.11806797853298356,0.0627376425855513,0.9999999999999899,0.5708409458957613,0.7423253059387207,0.061875,0.98625
40,25,0.11835026897777257,0.06289707750952983,0.9999999999999899,0.5708150960505008,0.7437407374382019,0.061875,0.98375
41,25,0.1184210526314674,0.0629370629370629,0.9999999999999899,0.5707280783541501,0.7454471588134766,0.061875,0.983125
