seg_id,Subject_ID,PCC,MAE,RMSE
0,25,0.648918630778285,0.07361222770123277,0.12310102397555849
1,25,0.64401469567809,0.07269058561476413,0.1242601334360814
2,25,0.6376336754675355,0.07105644826078787,0.12373763588591687
3,25,0.6382246393267631,0.07119225069996901,0.12459956702783344
4,25,0.6424722446239577,0.07179262393037789,0.12542732697290432
5,25,0.6588444690615254,0.06989644614164718,0.12331430635414745
6,25,0.660380825105562,0.07077628700761124,0.12195943002126086
7,25,0.6583019562742045,0.0699661918519996,0.12204396653211208
8,25,0.6088173236987802,0.07288241806672886,0.13021629962701592
9,25,0.6325097448045661,0.07128415809478611,0.12668271924265795
10,25,0.6528895162692379,0.0741497186612105,0.1278162912034124
11,25,0.6463755756259816,0.075717756030499,0.12936121539662201
12,25,0.6501749919081199,0.07481959269556683,0.12902990744002982
13,25,0.6590156743635207,0.07355577948095743,0.1275785538363421
14,25,0.6535430007715161,0.0711683101055678,0.1266557157015158
15,25,0.6670295811912968,0.06863539713725914,0.12296530182100246
16,25,0.6858117199739083,0.06690278433787171,0.11800693395584477
17,25,0.6705246878765904,0.07264385840622709,0.12377247968653751
18,25,0.6328605773182521,0.07300947846379131,0.12619787033200333
19,25,0.6502720072492256,0.07296663876622915,0.12560338928322362
20,25,0.6453394628583858,0.07625508680823259,0.12917603163018082
21,25,0.6316665250778076,0.07424342571641318,0.12755902853094678
22,25,0.6053811283659865,0.07741392824216746,0.1333178192778802
23,25,0.6120618728337567,0.07807915618875995,0.1335696811278172
24,25,0.6035054611016052,0.07897787294117734,0.13567076170032613
25,25,0.5869966635304129,0.07757224846864119,0.135637853705547
26,25,0.5492043536716238,0.08229148299898953,0.1430227047734089
27,25,0.5850258056234572,0.07937099997361656,0.13824071119994555
28,25,0.593175631401298,0.07791759512096177,0.13618344314285952
29,25,0.5994356979088554,0.0771316091058543,0.13473799661920155
30,25,0.6272568843014797,0.07311613497295184,0.1301508878157361
31,25,0.6422332241419393,0.07087384812853997,0.12780278580360882
32,25,0.6329033649655057,0.07253285534330643,0.12813187301174742
33,25,0.6669934513505457,0.06824987323023379,0.12224972354585166
34,25,0.6461919307341483,0.07007649181759916,0.12420034000034492
35,25,0.6253425220862691,0.07046592150873039,0.12612678314467915
36,25,0.5882170323373543,0.07633108308422379,0.13472458203730694
37,25,0.5969954044708671,0.07600302840699441,0.1338353029236961
