seg_id,Subject_ID,Mask_F1,Mask_Precision,Mask_Recall,Mask_Prob_Mean,Mask_Prob_Max,Mask_True_Sparsity,Mask_Pred_Sparsity
730,27,0.10287813839549322,0.054228534538411845,0.9999999999999881,0.5706160114333033,0.7694238424301147,0.0525,0.968125
731,27,0.10731707317063,0.05670103092783502,0.9999999999999887,0.5705408934503794,0.7685894966125488,0.055,0.97
732,27,0.10725167580733287,0.05666452028332257,0.9999999999999887,0.5705647384375334,0.7665100693702698,0.055,0.970625
733,27,0.10731707317063,0.05670103092783502,0.9999999999999887,0.570698851197958,0.764983594417572,0.055,0.97
734,27,0.10731707317063,0.05670103092783502,0.9999999999999887,0.5706686418876052,0.7684773206710815,0.055,0.97
735,27,0.10738255033546872,0.05673758865248223,0.9999999999999887,0.5705786069855094,0.7656835913658142,0.055,0.969375
736,27,0.10705596107045817,0.056555269922879146,0.9999999999999887,0.5704959848336876,0.7598724961280823,0.055,0.9725
737,27,0.10699088145886516,0.05651894669235706,0.9999999999999887,0.5703973197750747,0.7571332454681396,0.055,0.973125
738,27,0.10692588092334944,0.05648267008985876,0.9999999999999887,0.5704428866133093,0.7556309700012207,0.055,0.97375
739,27,0.10712111990251565,0.056591639871382604,0.9999999999999887,0.5704661569744348,0.7599514126777649,0.055,0.971875
740,27,0.10725167580733287,0.05666452028332257,0.9999999999999887,0.5704578620195389,0.7611954212188721,0.055,0.970625
741,27,0.10686095931987444,0.05644644002565744,0.9999999999999887,0.5703851619176566,0.7714852094650269,0.055,0.974375
742,27,0.10673135233464716,0.05637411915438818,0.9999999999999887,0.570363531075418,0.7678341269493103,0.055,0.975625
743,27,0.10679611650475314,0.056410256410256376,0.9999999999999887,0.570372202116996,0.766949474811554,0.055,0.975
744,27,0.10686095931987444,0.05644644002565744,0.9999999999999887,0.5704823995567858,0.7693840265274048,0.055,0.974375
745,27,0.10705596107045817,0.056555269922879146,0.9999999999999887,0.5705535599030555,0.7732822299003601,0.055,0.9725
746,27,0.10705596107045817,0.056555269922879146,0.9999999999999887,0.5705244420841337,0.7723301649093628,0.055,0.9725
747,27,0.10686095931987444,0.05644644002565744,0.9999999999999887,0.5704707007668912,0.7684662938117981,0.055,0.974375
748,27,0.10647307924974782,0.05623003194888176,0.9999999999999887,0.5704934155754745,0.7683358192443848,0.055,0.978125
749,27,0.10660205935786381,0.05630198336532306,0.9999999999999887,0.5705649170093239,0.7710784673690796,0.055,0.976875
750,27,0.10679611650475314,0.056410256410256376,0.9999999999999887,0.5705262559838593,0.7741686105728149,0.055,0.975
751,27,0.10692588092334944,0.05648267008985876,0.9999999999999887,0.57058862619102,0.7792786955833435,0.055,0.97375
752,27,0.10699088145886516,0.05651894669235706,0.9999999999999887,0.570499433092773,0.7827661633491516,0.055,0.973125
753,27,0.10699088145886516,0.05651894669235706,0.9999999999999887,0.5705067952349782,0.7836403846740723,0.055,0.973125
754,27,0.10705596107045817,0.056555269922879146,0.9999999999999887,0.5705916648730636,0.7868529558181763,0.055,0.9725
755,27,0.10712111990251565,0.056591639871382604,0.9999999999999887,0.5706230681203306,0.7734147310256958,0.055,0.971875
756,27,0.10757946210258756,0.05684754521963821,0.9999999999999887,0.5706259726546705,0.7723607420921326,0.055,0.9675
757,27,0.10751374465475458,0.05681084570690765,0.9999999999999887,0.570653796326369,0.7719942331314087,0.055,0.968125
758,27,0.10712111990251565,0.056591639871382604,0.9999999999999887,0.5706496072933078,0.7718608975410461,0.055,0.971875
759,27,0.10705596107045817,0.056555269922879146,0.9999999999999887,0.5705912289768458,0.774543821811676,0.055,0.9725
760,27,0.10699088145886516,0.05651894669235706,0.9999999999999887,0.5704119073227047,0.7775965332984924,0.055,0.973125
761,27,0.10640870616676731,0.056194125159642366,0.9999999999999887,0.5702375167794526,0.7892711162567139,0.055,0.97875
762,27,0.10634441087603211,0.05615826419910654,0.9999999999999887,0.570214607603848,0.7854584455490112,0.055,0.979375
763,27,0.10621605310792584,0.05608667941363923,0.9999999999999887,0.5702968006953597,0.7893711924552917,0.055,0.980625
764,27,0.10615199034971841,0.056050955414012706,0.9999999999999887,0.5702817025966942,0.7907817959785461,0.055,0.98125
765,27,0.10647307924974782,0.05623003194888176,0.9999999999999887,0.5702787356264889,0.7993215322494507,0.055,0.978125
766,27,0.10628019323661421,0.0561224489795918,0.9999999999999887,0.5701877705566585,0.805235743522644,0.055,0.98
767,27,0.10628019323661421,0.0561224489795918,0.9999999999999887,0.5701824208721519,0.8083259463310242,0.055,0.98
768,27,0.10621605310792584,0.05608667941363923,0.9999999999999887,0.5700980950146913,0.8051270246505737,0.055,0.980625
