seg_id,Subject_ID,Mask_F1,Mask_Precision,Mask_Recall,Mask_Prob_Mean,Mask_Prob_Max,Mask_True_Sparsity,Mask_Pred_Sparsity
0,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5640630321577191,0.6730207800865173,0.061875,1.0
1,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5640407380089164,0.6617754697799683,0.061875,1.0
2,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5640606734901666,0.652160108089447,0.061875,1.0
3,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5641868517175317,0.6476929187774658,0.061875,1.0
4,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5641654754430055,0.6422542929649353,0.061875,1.0
5,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.564104275777936,0.6391019225120544,0.061875,1.0
6,25,0.10426540284350293,0.054999999999999966,0.9999999999999887,0.564170992448926,0.6285750269889832,0.055,1.0
7,25,0.10426540284350293,0.054999999999999966,0.9999999999999887,0.5640808885917068,0.6299008727073669,0.055,1.0
8,25,0.11542991754995,0.061249999999999964,0.9999999999999899,0.5640437734872102,0.6271599531173706,0.06125,1.0
9,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5640723639726639,0.6256821155548096,0.061875,1.0
10,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5637574375793338,0.6224803924560547,0.061875,1.0
11,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5638129993528128,0.6209803223609924,0.061875,1.0
12,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5638444225862622,0.6209648847579956,0.061875,1.0
13,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5637589259818196,0.6211978793144226,0.061875,1.0
14,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5637724547460675,0.6231187582015991,0.061875,1.0
15,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5638557852432132,0.6237797141075134,0.061875,1.0
16,25,0.10538780343388464,0.055624999999999966,0.9999999999999888,0.5637896890565753,0.6240531206130981,0.055625,1.0
17,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5636414249241352,0.6245426535606384,0.061875,1.0
18,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5639761056751013,0.6240878105163574,0.061875,1.0
19,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5638073461875319,0.6226458549499512,0.061875,1.0
20,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5637712281569839,0.6215959191322327,0.061875,1.0
21,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.563918702416122,0.6226071715354919,0.061875,1.0
22,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5638320738822222,0.6228842735290527,0.061875,1.0
23,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5636569463089108,0.6217362284660339,0.061875,1.0
24,25,0.12865497076011337,0.06874999999999996,0.999999999999991,0.5636805249378085,0.6208040714263916,0.06875,1.0
25,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5638195381313562,0.6198431849479675,0.061875,1.0
26,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5636860878393054,0.6235479712486267,0.061875,1.0
27,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5637422628700733,0.6242811679840088,0.061875,1.0
