seg_id,Subject_ID,PCC,MAE,RMSE
0,25,0.6694048534613077,0.08067571895255242,0.11305653842087052
1,25,0.6672945241867937,0.0783349532779539,0.11264056985428918
2,25,0.6574702495915739,0.0826990941283293,0.1151072660064762
3,25,0.6567250473049525,0.08161368026514537,0.11513765785905469
4,25,0.6644917349479111,0.07820674171554856,0.11387465962983821
5,25,0.6799257278078463,0.07473618490737863,0.11218276549068627
6,25,0.6828074334301781,0.07150024186586962,0.1076539500563732
7,25,0.6767472300853649,0.07321773876203225,0.10902032320278551
8,25,0.6319464806928057,0.07539030734682456,0.11484393389284658
9,25,0.6501756588550727,0.0730263008037582,0.1125575346651854
10,25,0.6782797080747228,0.06518122829904315,0.10990552285127306
11,25,0.6747319089753213,0.06576636205369141,0.11112686412104275
12,25,0.6760605969665422,0.06592847518797498,0.11156172009066183
13,25,0.6836833058995805,0.06352316305565182,0.10963280118555085
14,25,0.6706121610048189,0.06906080722226761,0.11227716758881456
15,25,0.6774808019424862,0.07201279012777377,0.11300933929944211
16,25,0.6983647316082502,0.07065305683354381,0.1083482591122748
17,25,0.686310602920764,0.06314975609770045,0.1072688607710749
18,25,0.6450646696973921,0.06990672668907791,0.1101764443763761
19,25,0.6669120974501374,0.06537477322854102,0.10759678851380822
20,25,0.6647635651843236,0.06446127216215246,0.10939147014887617
21,25,0.6503462490008665,0.06913623819942587,0.10968766738253152
22,25,0.632798128729807,0.0689409744401928,0.11266495873233856
23,25,0.6328000339834919,0.06754623847315087,0.11284753036271432
24,25,0.625681492589064,0.067747780054342,0.11473535851555808
25,25,0.6179789745664336,0.0726429432281293,0.11531554062479465
26,25,0.5942439854608421,0.07268940091598779,0.119277935372052
27,25,0.6202048178969725,0.07249777631310281,0.11780736189627253
28,25,0.6205895645729561,0.07461020688235294,0.11732191805876276
29,25,0.6299715381766215,0.07302731419855263,0.11524085260270198
30,25,0.6495051530237447,0.07394856428698404,0.11455946308947833
31,25,0.6578946185918075,0.07323151897027856,0.11501521382282516
32,25,0.6568824725125687,0.07851049407036044,0.11581038627516002
33,25,0.6806801841315895,0.07661126762628555,0.11281424801393573
34,25,0.662083444802169,0.07921964937238954,0.11448306292795976
35,25,0.6475202683155987,0.08434329096286092,0.11847391210003129
36,25,0.6291833229976882,0.07596830513211898,0.11730779695973126
37,25,0.6358979443750037,0.07394562329282053,0.11605167897143313
38,25,0.6683443637415452,0.06993148067151196,0.11306487578801801
39,25,0.6710729830368752,0.06894347472465596,0.11226364858429784
40,25,0.665060987493467,0.06952282366808504,0.11313638138055046
41,25,0.6664723994015451,0.07075607402566675,0.1133520787052853
42,25,0.6714709592827566,0.07274731801673624,0.11293787131725815
43,25,0.6720142769544166,0.07230917779113952,0.11174035584992827
44,25,0.6682918270040882,0.07207889509620145,0.10983881932888902
45,25,0.6422400941416667,0.07574858078034595,0.1140018291539825
46,25,0.6489077093654325,0.06313777868519538,0.10840767148750458
47,25,0.6380037981851259,0.06398816776112654,0.10898248850537169
48,25,0.6496224504698473,0.06371591263334267,0.1083419270850416
49,25,0.6600847096078876,0.06308666351251305,0.10805905026886266
50,25,0.6436400078925679,0.06387257531052455,0.11230652366913237
51,25,0.6423708411867276,0.06382446172880009,0.11433962073038144
