seg_id,Subject_ID,Mask_F1,Mask_Precision,Mask_Recall,Mask_Prob_Mean,Mask_Prob_Max,Mask_True_Sparsity,Mask_Pred_Sparsity
234,25,0.1264637002340734,0.06749999999999996,0.9999999999999908,0.5658199886605143,0.6500715613365173,0.0675,1.0
235,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5660604793578387,0.6357347369194031,0.061875,1.0
236,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5657370997592807,0.6347265243530273,0.061875,1.0
237,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5656792318820953,0.6343313455581665,0.061875,1.0
238,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5657760186120868,0.6350473165512085,0.061875,1.0
239,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5657150151580572,0.6362718343734741,0.061875,1.0
240,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5658265051618219,0.6373056173324585,0.061875,1.0
241,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5660781487450004,0.6375964879989624,0.061875,1.0
242,25,0.10650887573954401,0.05624999999999997,0.9999999999999889,0.5662811499089002,0.6404117941856384,0.05625,1.0
243,25,0.10426540284350293,0.054999999999999966,0.9999999999999887,0.5660400602594018,0.6440247297286987,0.055,1.0
244,25,0.10426540284350293,0.054999999999999966,0.9999999999999887,0.566231507025659,0.6458492875099182,0.055,1.0
245,25,0.10426540284350293,0.054999999999999966,0.9999999999999887,0.5659576769545674,0.6448943018913269,0.055,1.0
246,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.565932618752122,0.6398727893829346,0.061875,1.0
247,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5659792902693153,0.638289749622345,0.061875,1.0
248,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5657777209952474,0.6369206309318542,0.061875,1.0
249,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5656389535591007,0.6357479691505432,0.061875,1.0
250,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5655229421705008,0.6320925951004028,0.061875,1.0
251,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5654316169396043,0.6323760151863098,0.061875,1.0
252,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5655263574048877,0.6297236680984497,0.061875,1.0
253,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5657049744203687,0.6297591328620911,0.061875,1.0
254,25,0.10426540284350293,0.054999999999999966,0.9999999999999887,0.5654837747290731,0.6310775876045227,0.055,1.0
255,25,0.10426540284350293,0.054999999999999966,0.9999999999999887,0.565185498520732,0.629102885723114,0.055,1.0
256,25,0.1143193871536929,0.060624999999999964,0.9999999999999898,0.5652676450088621,0.6270326375961304,0.060625,1.0
257,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5651481514796615,0.6374660134315491,0.061875,1.0
258,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5651164647564292,0.6364838480949402,0.061875,1.0
259,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5653767408803105,0.6357667446136475,0.061875,1.0
260,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5644237160310149,0.6397103071212769,0.061875,1.0
261,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5644230132550001,0.6398442983627319,0.061875,1.0
262,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5645203614979982,0.6371302604675293,0.061875,1.0
263,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5647250657901168,0.6360209584236145,0.061875,1.0
264,25,0.10650887573954401,0.05624999999999997,0.9999999999999889,0.5647858120501041,0.6386164426803589,0.05625,1.0
265,25,0.10426540284350293,0.054999999999999966,0.9999999999999887,0.5646825723350049,0.6377304196357727,0.055,1.0
266,25,0.10426540284350293,0.054999999999999966,0.9999999999999887,0.5646656736359,0.635972261428833,0.055,1.0
267,25,0.11542991754995,0.061249999999999964,0.9999999999999899,0.5645670842006802,0.6345608234405518,0.06125,1.0
268,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5655185851082206,0.6409662961959839,0.061875,1.0
269,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5652617833018303,0.6384209990501404,0.061875,1.0
270,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5654082512855529,0.6397322416305542,0.061875,1.0
271,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5653963308036327,0.6403105854988098,0.061875,1.0
272,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5654427473247051,0.6384676694869995,0.061875,1.0
273,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5656901036947966,0.6391492486000061,0.061875,1.0
274,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.565794679261744,0.6319647431373596,0.061875,1.0
275,25,0.11764705882341854,0.062499999999999965,0.99999999999999,0.5659150425344706,0.6260362863540649,0.0625,1.0
276,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5656187214702367,0.6380928158760071,0.061875,1.0
277,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5659482379257679,0.64161217212677,0.061875,1.0
278,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.565831839516759,0.6416928768157959,0.061875,1.0
279,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.565806883238256,0.643118143081665,0.061875,1.0
280,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5658898701146245,0.6450173258781433,0.061875,1.0
281,25,0.12206572769941575,0.06499999999999996,0.9999999999999905,0.5656319602578879,0.6453130841255188,0.065,1.0
282,25,0.12865497076011337,0.06874999999999996,0.999999999999991,0.5654698323458434,0.6350258588790894,0.06875,1.0
283,25,0.12865497076011337,0.06874999999999996,0.999999999999991,0.565366682857275,0.6565529704093933,0.06875,1.0
284,25,0.12865497076011337,0.06874999999999996,0.999999999999991,0.5654483243450522,0.6475879549980164,0.06875,1.0
285,25,0.12206572769941575,0.06499999999999996,0.9999999999999905,0.5654544398188591,0.6425648331642151,0.065,1.0
286,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5651522573456168,0.6441161632537842,0.061875,1.0
287,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5651875034719706,0.6481495499610901,0.061875,1.0
288,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5652373986691237,0.646281361579895,0.061875,1.0
289,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5652211199700833,0.6452451348304749,0.061875,1.0
290,25,0.12865497076011337,0.06874999999999996,0.999999999999991,0.5651358893141151,0.6471515893936157,0.06875,1.0
291,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5652275756746531,0.6488462090492249,0.061875,1.0
292,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5652494341135025,0.6405192613601685,0.061875,1.0
293,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5652500049769879,0.6421946287155151,0.061875,1.0
294,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.565190381705761,0.6420061588287354,0.061875,1.0
295,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5650255743414163,0.6420772075653076,0.061875,1.0
296,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5649801287800074,0.6407774090766907,0.061875,1.0
297,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5649744499474764,0.6341915130615234,0.061875,1.0
298,25,0.10426540284350293,0.054999999999999966,0.9999999999999887,0.5648561348021031,0.6352894902229309,0.055,1.0
299,25,0.10426540284350293,0.054999999999999966,0.9999999999999887,0.56481659732759,0.6382938027381897,0.055,1.0
300,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.564723904877901,0.6410818099975586,0.061875,1.0
301,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5646326060965657,0.6358374357223511,0.061875,1.0
302,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5642467515915632,0.6288573145866394,0.061875,1.0
303,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5643985362723469,0.627021074295044,0.061875,1.0
304,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5645980306342244,0.6314502358436584,0.061875,1.0
305,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5646202312409878,0.6339589357376099,0.061875,1.0
306,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5645167833939194,0.6319931149482727,0.061875,1.0
307,25,0.12206572769941575,0.06499999999999996,0.9999999999999905,0.5644226860627533,0.6323074102401733,0.065,1.0
308,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5642503821104765,0.6424760818481445,0.061875,1.0
309,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5641141674295068,0.6431213617324829,0.061875,1.0
310,25,0.12865497076011337,0.06874999999999996,0.999999999999991,0.564591522552073,0.6440608501434326,0.06875,1.0
311,25,0.12865497076011337,0.06874999999999996,0.999999999999991,0.5647123462334275,0.6431416869163513,0.06875,1.0
312,25,0.12865497076011337,0.06874999999999996,0.999999999999991,0.5644532119855284,0.6425206065177917,0.06875,1.0
313,25,0.12865497076011337,0.06874999999999996,0.999999999999991,0.5644196921214462,0.6378546953201294,0.06875,1.0
314,25,0.12865497076011337,0.06874999999999996,0.999999999999991,0.5647936561331153,0.6365280151367188,0.06875,1.0
315,25,0.1231671554251042,0.06562499999999996,0.9999999999999906,0.5649821589142084,0.6372826099395752,0.065625,1.0
316,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5652595125511288,0.6446349620819092,0.061875,1.0
317,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5654436682537198,0.6466156244277954,0.061875,1.0
318,25,0.10426540284350293,0.054999999999999966,0.9999999999999887,0.5654617821797728,0.6479177474975586,0.055,1.0
319,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5652528320252895,0.6500334739685059,0.061875,1.0
320,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5654657534882426,0.6507635116577148,0.061875,1.0
321,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5654304588213563,0.652193009853363,0.061875,1.0
322,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5652583196014166,0.6544895172119141,0.061875,1.0
323,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5652396011725068,0.6361638307571411,0.061875,1.0
324,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5651594560220837,0.6368697881698608,0.061875,1.0
325,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.564755579829216,0.6366042494773865,0.061875,1.0
326,25,0.12865497076011337,0.06874999999999996,0.999999999999991,0.5645232866704464,0.6311125755310059,0.06875,1.0
327,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5645695204660296,0.6318985819816589,0.061875,1.0
328,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.56462068926543,0.6331954002380371,0.061875,1.0
329,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.564307125248015,0.6278466582298279,0.061875,1.0
330,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5643567480519414,0.6299079060554504,0.061875,1.0
331,25,0.11653914067087304,0.061874999999999965,0.9999999999999899,0.5644908746704459,0.6279819011688232,0.061875,1.0
